,council_name,number,person_name
4660,平成25年 第4回定例会（第1日6月11日）,1,田村規子
4661,平成25年 第4回定例会（第1日6月11日）,2,笹内和志
4662,平成25年 第4回定例会（第1日6月11日）,3,宮田俊治
4663,平成25年 第4回定例会（第1日6月11日）,4,段野恵美
4664,平成25年 第4回定例会（第1日6月11日）,5,岡井寿美代
4665,平成25年 第4回定例会（第1日6月11日）,6,平田裕也
4666,平成25年 第4回定例会（第1日6月11日）,7,木本祐
4667,平成25年 第4回定例会（第1日6月11日）,8,平井和樹
4668,平成25年 第4回定例会（第1日6月11日）,9,髙木隆太
4669,平成25年 第4回定例会（第1日6月11日）,10,和田孝雄
4670,平成25年 第4回定例会（第1日6月11日）,11,岡田みどり
4671,平成25年 第4回定例会（第1日6月11日）,12,吉田忠則
4672,平成25年 第4回定例会（第1日6月11日）,13,吉田章浩
4673,平成25年 第4回定例会（第1日6月11日）,14,岡糸恵
4674,平成25年 第4回定例会（第1日6月11日）,15,川口洋一
4675,平成25年 第4回定例会（第1日6月11日）,16,太田貴子
4676,平成25年 第4回定例会（第1日6月11日）,17,蔵立真一
4677,平成25年 第4回定例会（第1日6月11日）,18,北岡隆浩
4678,平成25年 第4回定例会（第1日6月11日）,19,宮本雄一郎
4679,平成25年 第4回定例会（第1日6月11日）,20,強田純子
4680,平成25年 第4回定例会（第1日6月11日）,21,三本登
4681,平成25年 第4回定例会（第1日6月11日）,22,灰垣和美
4682,平成25年 第4回定例会（第1日6月11日）,23,奥田美智子
4683,平成25年 第4回定例会（第1日6月11日）,24,山口重雄
4684,平成25年 第4回定例会（第1日6月11日）,25,久保隆
4685,平成25年 第4回定例会（第1日6月11日）,26,中浜実
4686,平成25年 第4回定例会（第1日6月11日）,27,橋本紀子
4687,平成25年 第4回定例会（第1日6月11日）,28,野々上愛
4688,平成25年 第4回定例会（第1日6月11日）,29,吉田稔弘
4689,平成25年 第4回定例会（第1日6月11日）,30,中村玲子
4690,平成25年 第4回定例会（第1日6月11日）,31,角芳春
4691,平成25年 第4回定例会（第1日6月11日）,32,藤田頼夫
4692,平成25年 第4回定例会（第1日6月11日）,33,久保隆夫
4693,平成25年 第4回定例会（第1日6月11日）,34,岩為俊
4694,平成25年 第4回定例会（第1日6月11日）,35,福井浩二
4695,平成25年 第4回定例会（第1日6月11日）,36,二木洋子
4696,平成25年 第4回定例会（第2日6月13日）,1,田村規子
4697,平成25年 第4回定例会（第2日6月13日）,2,笹内和志
4698,平成25年 第4回定例会（第2日6月13日）,3,宮田俊治
4699,平成25年 第4回定例会（第2日6月13日）,4,段野恵美
4700,平成25年 第4回定例会（第2日6月13日）,5,岡井寿美代
4701,平成25年 第4回定例会（第2日6月13日）,6,平田裕也
4702,平成25年 第4回定例会（第2日6月13日）,7,木本祐
4703,平成25年 第4回定例会（第2日6月13日）,8,平井和樹
4704,平成25年 第4回定例会（第2日6月13日）,9,髙木隆太
4705,平成25年 第4回定例会（第2日6月13日）,10,和田孝雄
4706,平成25年 第4回定例会（第2日6月13日）,11,岡田みどり
4707,平成25年 第4回定例会（第2日6月13日）,12,吉田忠則
4708,平成25年 第4回定例会（第2日6月13日）,13,吉田章浩
4709,平成25年 第4回定例会（第2日6月13日）,14,岡糸恵
4710,平成25年 第4回定例会（第2日6月13日）,15,川口洋一
4711,平成25年 第4回定例会（第2日6月13日）,16,太田貴子
4712,平成25年 第4回定例会（第2日6月13日）,17,蔵立真一
4713,平成25年 第4回定例会（第2日6月13日）,18,北岡隆浩
4714,平成25年 第4回定例会（第2日6月13日）,19,宮本雄一郎
4715,平成25年 第4回定例会（第2日6月13日）,20,強田純子
4716,平成25年 第4回定例会（第2日6月13日）,21,三本登
4717,平成25年 第4回定例会（第2日6月13日）,22,灰垣和美
4718,平成25年 第4回定例会（第2日6月13日）,23,奥田美智子
4719,平成25年 第4回定例会（第2日6月13日）,24,山口重雄
4720,平成25年 第4回定例会（第2日6月13日）,25,久保隆
4721,平成25年 第4回定例会（第2日6月13日）,26,中浜実
4722,平成25年 第4回定例会（第2日6月13日）,27,橋本紀子
4723,平成25年 第4回定例会（第2日6月13日）,28,野々上愛
4724,平成25年 第4回定例会（第2日6月13日）,29,吉田稔弘
4725,平成25年 第4回定例会（第2日6月13日）,30,中村玲子
4726,平成25年 第4回定例会（第2日6月13日）,31,角芳春
4727,平成25年 第4回定例会（第2日6月13日）,32,藤田頼夫
4728,平成25年 第4回定例会（第2日6月13日）,33,久保隆夫
4729,平成25年 第4回定例会（第2日6月13日）,34,岩為俊
4730,平成25年 第4回定例会（第2日6月13日）,35,福井浩二
4731,平成25年 第4回定例会（第2日6月13日）,36,二木洋子
4732,平成25年 第4回定例会（第3日6月26日）,1,田村規子
4733,平成25年 第4回定例会（第3日6月26日）,2,笹内和志
4734,平成25年 第4回定例会（第3日6月26日）,3,宮田俊治
4735,平成25年 第4回定例会（第3日6月26日）,4,段野恵美
4736,平成25年 第4回定例会（第3日6月26日）,5,岡井寿美代
4737,平成25年 第4回定例会（第3日6月26日）,6,平田裕也
4738,平成25年 第4回定例会（第3日6月26日）,7,木本祐
4739,平成25年 第4回定例会（第3日6月26日）,8,平井和樹
4740,平成25年 第4回定例会（第3日6月26日）,9,髙木隆太
4741,平成25年 第4回定例会（第3日6月26日）,10,和田孝雄
4742,平成25年 第4回定例会（第3日6月26日）,11,岡田みどり
4743,平成25年 第4回定例会（第3日6月26日）,12,吉田忠則
4744,平成25年 第4回定例会（第3日6月26日）,13,吉田章浩
4745,平成25年 第4回定例会（第3日6月26日）,14,岡糸恵
4746,平成25年 第4回定例会（第3日6月26日）,15,川口洋一
4747,平成25年 第4回定例会（第3日6月26日）,16,太田貴子
4748,平成25年 第4回定例会（第3日6月26日）,17,蔵立真一
4749,平成25年 第4回定例会（第3日6月26日）,18,北岡隆浩
4750,平成25年 第4回定例会（第3日6月26日）,19,宮本雄一郎
4751,平成25年 第4回定例会（第3日6月26日）,20,強田純子
4752,平成25年 第4回定例会（第3日6月26日）,21,三本登
4753,平成25年 第4回定例会（第3日6月26日）,22,灰垣和美
4754,平成25年 第4回定例会（第3日6月26日）,23,奥田美智子
4755,平成25年 第4回定例会（第3日6月26日）,24,山口重雄
4756,平成25年 第4回定例会（第3日6月26日）,25,久保隆
4757,平成25年 第4回定例会（第3日6月26日）,26,中浜実
4758,平成25年 第4回定例会（第3日6月26日）,27,橋本紀子
4759,平成25年 第4回定例会（第3日6月26日）,28,野々上愛
4760,平成25年 第4回定例会（第3日6月26日）,29,吉田稔弘
4761,平成25年 第4回定例会（第3日6月26日）,30,中村玲子
4762,平成25年 第4回定例会（第3日6月26日）,31,角芳春
4763,平成25年 第4回定例会（第3日6月26日）,32,藤田頼夫
4764,平成25年 第4回定例会（第3日6月26日）,33,久保隆夫
4765,平成25年 第4回定例会（第3日6月26日）,34,岩為俊
4766,平成25年 第4回定例会（第3日6月26日）,35,福井浩二
4767,平成25年 第4回定例会（第3日6月26日）,36,二木洋子
4768,平成25年 第4回定例会（第4日6月27日）,1,田村規子
4769,平成25年 第4回定例会（第4日6月27日）,2,笹内和志
4770,平成25年 第4回定例会（第4日6月27日）,3,宮田俊治
4771,平成25年 第4回定例会（第4日6月27日）,4,段野恵美
4772,平成25年 第4回定例会（第4日6月27日）,5,岡井寿美代
4773,平成25年 第4回定例会（第4日6月27日）,6,平田裕也
4774,平成25年 第4回定例会（第4日6月27日）,7,木本祐
4775,平成25年 第4回定例会（第4日6月27日）,8,平井和樹
4776,平成25年 第4回定例会（第4日6月27日）,9,髙木隆太
4777,平成25年 第4回定例会（第4日6月27日）,10,和田孝雄
4778,平成25年 第4回定例会（第4日6月27日）,11,岡田みどり
4779,平成25年 第4回定例会（第4日6月27日）,12,吉田忠則
4780,平成25年 第4回定例会（第4日6月27日）,13,吉田章浩
4781,平成25年 第4回定例会（第4日6月27日）,14,岡糸恵
4782,平成25年 第4回定例会（第4日6月27日）,15,川口洋一
4783,平成25年 第4回定例会（第4日6月27日）,16,太田貴子
4784,平成25年 第4回定例会（第4日6月27日）,17,蔵立真一
4785,平成25年 第4回定例会（第4日6月27日）,18,北岡隆浩
4786,平成25年 第4回定例会（第4日6月27日）,19,宮本雄一郎
4787,平成25年 第4回定例会（第4日6月27日）,20,強田純子
4788,平成25年 第4回定例会（第4日6月27日）,21,三本登
4789,平成25年 第4回定例会（第4日6月27日）,22,灰垣和美
4790,平成25年 第4回定例会（第4日6月27日）,23,奥田美智子
4791,平成25年 第4回定例会（第4日6月27日）,24,山口重雄
4792,平成25年 第4回定例会（第4日6月27日）,25,久保隆
4793,平成25年 第4回定例会（第4日6月27日）,26,中浜実
4794,平成25年 第4回定例会（第4日6月27日）,27,橋本紀子
4795,平成25年 第4回定例会（第4日6月27日）,28,野々上愛
4796,平成25年 第4回定例会（第4日6月27日）,29,吉田稔弘
4797,平成25年 第4回定例会（第4日6月27日）,30,中村玲子
4798,平成25年 第4回定例会（第4日6月27日）,31,角芳春
4799,平成25年 第4回定例会（第4日6月27日）,32,藤田頼夫
4800,平成25年 第4回定例会（第4日6月27日）,33,久保隆夫
4801,平成25年 第4回定例会（第4日6月27日）,34,岩為俊
4802,平成25年 第4回定例会（第4日6月27日）,35,福井浩二
4803,平成25年 第4回定例会（第4日6月27日）,36,二木洋子
4804,平成25年 第5回定例会（第1日9月6日）,1,田村規子
4805,平成25年 第5回定例会（第1日9月6日）,2,笹内和志
4806,平成25年 第5回定例会（第1日9月6日）,3,宮田俊治
4807,平成25年 第5回定例会（第1日9月6日）,4,段野恵美
4808,平成25年 第5回定例会（第1日9月6日）,5,岡井寿美代
4809,平成25年 第5回定例会（第1日9月6日）,6,平田裕也
4810,平成25年 第5回定例会（第1日9月6日）,7,木本祐
4811,平成25年 第5回定例会（第1日9月6日）,8,平井和樹
4812,平成25年 第5回定例会（第1日9月6日）,9,髙木隆太
4813,平成25年 第5回定例会（第1日9月6日）,10,和田孝雄
4814,平成25年 第5回定例会（第1日9月6日）,11,岡田みどり
4815,平成25年 第5回定例会（第1日9月6日）,12,吉田忠則
4816,平成25年 第5回定例会（第1日9月6日）,13,吉田章浩
4817,平成25年 第5回定例会（第1日9月6日）,14,岡糸恵
4818,平成25年 第5回定例会（第1日9月6日）,15,川口洋一
4819,平成25年 第5回定例会（第1日9月6日）,16,太田貴子
4820,平成25年 第5回定例会（第1日9月6日）,17,蔵立真一
4821,平成25年 第5回定例会（第1日9月6日）,18,北岡隆浩
4822,平成25年 第5回定例会（第1日9月6日）,19,宮本雄一郎
4823,平成25年 第5回定例会（第1日9月6日）,20,強田純子
4824,平成25年 第5回定例会（第1日9月6日）,21,三本登
4825,平成25年 第5回定例会（第1日9月6日）,22,灰垣和美
4826,平成25年 第5回定例会（第1日9月6日）,23,奥田美智子
4827,平成25年 第5回定例会（第1日9月6日）,24,山口重雄
4828,平成25年 第5回定例会（第1日9月6日）,25,久保隆
4829,平成25年 第5回定例会（第1日9月6日）,26,中浜実
4830,平成25年 第5回定例会（第1日9月6日）,27,橋本紀子
4831,平成25年 第5回定例会（第1日9月6日）,28,野々上愛
4832,平成25年 第5回定例会（第1日9月6日）,29,吉田稔弘
4833,平成25年 第5回定例会（第1日9月6日）,30,中村玲子
4834,平成25年 第5回定例会（第1日9月6日）,31,角芳春
4835,平成25年 第5回定例会（第1日9月6日）,32,藤田頼夫
4836,平成25年 第5回定例会（第1日9月6日）,33,久保隆夫
4837,平成25年 第5回定例会（第1日9月6日）,34,岩為俊
4838,平成25年 第5回定例会（第1日9月6日）,35,福井浩二
4839,平成25年 第5回定例会（第1日9月6日）,36,二木洋子
4840,平成25年 第5回定例会（第2日9月10日）,1,田村規子
4841,平成25年 第5回定例会（第2日9月10日）,2,笹内和志
4842,平成25年 第5回定例会（第2日9月10日）,3,宮田俊治
4843,平成25年 第5回定例会（第2日9月10日）,4,段野恵美
4844,平成25年 第5回定例会（第2日9月10日）,5,岡井寿美代
4845,平成25年 第5回定例会（第2日9月10日）,6,平田裕也
4846,平成25年 第5回定例会（第2日9月10日）,7,木本祐
4847,平成25年 第5回定例会（第2日9月10日）,8,平井和樹
4848,平成25年 第5回定例会（第2日9月10日）,9,髙木隆太
4849,平成25年 第5回定例会（第2日9月10日）,10,和田孝雄
4850,平成25年 第5回定例会（第2日9月10日）,11,岡田みどり
4851,平成25年 第5回定例会（第2日9月10日）,12,吉田忠則
4852,平成25年 第5回定例会（第2日9月10日）,13,吉田章浩
4853,平成25年 第5回定例会（第2日9月10日）,14,岡糸恵
4854,平成25年 第5回定例会（第2日9月10日）,15,川口洋一
4855,平成25年 第5回定例会（第2日9月10日）,16,太田貴子
4856,平成25年 第5回定例会（第2日9月10日）,17,蔵立真一
4857,平成25年 第5回定例会（第2日9月10日）,18,北岡隆浩
4858,平成25年 第5回定例会（第2日9月10日）,19,宮本雄一郎
4859,平成25年 第5回定例会（第2日9月10日）,20,強田純子
4860,平成25年 第5回定例会（第2日9月10日）,21,三本登
4861,平成25年 第5回定例会（第2日9月10日）,22,灰垣和美
4862,平成25年 第5回定例会（第2日9月10日）,23,奥田美智子
